,Name,Date,Star Rating,Title,Feedback
827,Statham,"Feb 4, 2022 at 2:51 AM",5,First impression - A Knockout,"I mainly use VR for boxing-based / martial arts workouts so I’ve tried most. Based on the tutorial and 10 min workout I did this morning, this is the best I’ve seen.                                                                        

You can tell that this is an app created by people whose business is fitness. That means you don’t just get a random spray of virtual targets to hit, but combos designed to challenge you.                        

The coaches (love the kiwi accents) are giving you tips and guidance as you go, which actually pushes you, rather than just random comments. The app works, with crisp graphics and no long load times. I found the workout fun and can’t wait to do it again.

HOWEVER, the ultimate test of a fitness app for me is how fit it will get me (I know some folks get fit through doing hours of low-intensity gaming, but most of the time I’m looking for ten minutes of tough stuff before work). THE GOOD NEWS is that it got my heart rate right up to peak, which is everything I could want, with lower and higher intensities available.

I can see myself using this for a long time to come and on a daily basis. 

I understand a subscription is expected at some time with this app but we will get to keep the base game. That’s fine and it’s better to be upfront about it rather than spring it on users, but  I hope there’s no forced trial (like FItXR made the horrible mistake of doing to its users) as I’d rather buy expansions or stick with something that’s working for me.

However, just because a competitor made a terrible error, I saw no reason not to get this app as the Les Mills folks seem to know what they’re doing. 

If you’re into VR fitness, this is a great app."
828,mel,"May 22, 2022 at 5:37 PM",5,Addicted,"I knew of Les Mills from their YouTube videos, so to purchase this was a no-brainer for me. I am so glad I did. I consider myself pretty fit, and these workouts provided a welcomed challenge to me. And the workouts are SO FUN. Such a great experience. I use this and Holofit, but I seem to be using this more and more."
829,Urn1ghtmar3,"May 22, 2022 at 12:16 AM",5,No membership!,"I gave it my all and I was sore the next day.  Definitely worth the money.  I was out of sweating like crazy 20+ minutes into the medium level sessions (5-8 min) each session.  Great cardio.  Like the game says ""You didn't come to just hit targets  you came to give it your all""  So come give it your all."
830,Carsmusicfoodandpugs,Jul 13 at 8:11 AM,5,Awesome!!,Buy it! You won’t regret it!
831,Phil,Jun 14 at 11:39 PM,5,Warm up / cool down?,Enjoyed the first workout I did but is there an option to do a warm up / cool down ootion please?
832,Aadil Hasan,Jun 27 at 4:42 PM,5,This app is just amazing,"This app really pushes me, and I really really enjoy working out with this. 
Best app purchase ever."
833,Wiyada,Jul 1 at 1:23 PM,5,Love this boxing course,Fun and effective workout. I have gained some muscle since I started playing.
834,Scottieo,"May 30, 2022 at 2:08 PM",5,Excellent Product,"Love this app! Has a ton of potential for fitness as well as rehabilitation for those with physical impairments. The gamified content makes it feel like it isn’t even a workout at all, yet when you get finished you feel the results. Definitely recommend!"
835,Jared,"May 17, 2022 at 4:30 AM",5,Best workout app available for the Q2,"This app is an absolute must have. It’s similar to supernatural but with additional clever moves and mechanics to work out additional muscle groups and get you moving more. They also added an effective way to keep you motivated (or if you're overly competitive, burn  yourself out faster) by showing a scoreboard displaying your score versus other people doing the same workout. Afterwards they break down all of your stats even show burned calories which I prefer versus supernatural's point system. 

Most importantly, there isn't a crazy subscription  you have to pay to use it (hope it stays this way). Overall, this is an awesome app and I highly recommend it to anyone looking for a challenging workout"
836,Roy,Jul 5 at 6:30 PM,5,Top fitness game,It really kicks your behind on the advanced difficulty.
837,PabloSpArg,"May 17, 2022 at 6:38 AM",5,I love to excercise with this app,"I'm just a begginer, but did some training in the past. This is my first app to use Oculus as a training device. I love the trainings proposed, I do the Start by ten minutes three times per day, then some other excercise without Oculus. I love the training proposed and my commitment grown every day. If you are a begginer or intermediate you will love this app, just go for it."
838,GratefulLizzie,"May 26, 2022 at 12:15 AM",5,Loving it,"I’d been using the free version of XR Fit and getting bored so after reading all the great reviews of Les Mills, I went for it. Did my first hour tonight and loved it. I was exhausted afterwards and felt I’d had a real body workout. I’m now a huge fan!"
839,gubgub,"May 4, 2022 at 5:19 AM",1,Still bad,No ability to notice if you don’t have a skill.  Praises or makes generic comments.  It would help if the program noticed lack of mastery of a skill and suggested a tutorial.  I am doing the knees wrong and missed all of them but one.   Program gave praise and said how I climbed up the leaderboard.   Made it more irritating.   Potentially a decent program but you can see they put very little into it to make it more usable.   Are there any other tutorials for knees other than the one basic one?
840,Berticus,"May 18, 2022 at 1:09 AM",5,"No subscriptions, Perfect workout!","This is where you need to end up after you burn 🔥 twenty bucks on the other guys subscription plan. Great workout, good jams and encouraging trainers.

Also, if you're like me and mainly did boxing workouts on other apps, the fight moves here expand into mma style and are a legit workout."
841,Tracy,Jun 5 at 6:28 AM,4,Definitely a work out!,"After 20 min I could definitely tell I’d been working out. 
The graphics are really nice. 
The music was ok. The work outs were really really good. As a beginner I wish they had a session were you can practice hitting the targets and it would correct or guide you to hit the targets correctly so that the rings grow. I gained points on upper cuts and cross body but lost my place in the leader board every time I had to punch straight. So I know it’s my technique. I would recommend this game 100% to everyone who wants a true workout."
842,Gilbs,"Apr 30, 2022 at 9:59 PM",5,So much fun! Great variety!,"If you're looking to start working out with your quest, look no further. No subscription!! I just started this last week and absolutely love it. The coaches are awesome and help you keep form throughout the workouts so you get the most out of each workout. The best part is the levels that you can work toward. There are levels for anyone no matter your fitness level. I'm looking forward to seeing results and making this apart of my weekly routine moving forward!"
843,Light,Jun 4 at 7:19 PM,4,"Awesome, but some feature missing","Let me start by saying this app is an awesome experience. I've tried the popular fitness app on the store and this one has one big feature that makes it different from the others : an immediate feedback on the force that you're using to hit the target, in the form of a visual cue (rings that pop). This feature pushes you to really hit the target hard, and for me there's no other fitness app on the market right now (except Thrill of the fight, but it's fairly different) that get me going with power like that.

The addition of a live leaderboard of people doing the same workout as you is great, it gives you an incentive to continue to make an effort to stay on track and not fell behind the group. 

However, the gamification side is lacking the absence of real stats that you can consult once your workout is done. For example, I would love to be able to see what was my previous workout completed, what was my score, at what position I've finished, how many times did I finish first, etc. The level system right now gives you XP but it doesn’t give you any sense of real meaning or progression, because we're not able to compare it to something else. Am I doing well vs. others? How's my progress? We don't have that information. It feels that the level system is only there because, well it needed to be there. 

If you could also get a trophy/achievement, it would be huge to replayability. Everything else is great, the workout is AWESOME, the coaches are helpful and the app design is great. If the devs could add the finishing touch mentioned above on the game, it would really be a 5-star experience."
